CustomerID,Days_Since_Last_Purchase,Transaction_Count,Total_Products,Total_Expenditure,Avg_Transaction_Value,Product_Diversity,Avg_Days_Between_Purchases,Preferred_Shopping_Day
13532.0,33.0,1.0,3513.0,171956.06,171956.06,66.0,0.0,6.0
13533.0,182.0,3.0,3780.0,203449.23,67816.41,75.0,1.1333333333333333,3.0
13534.0,2.0,43.0,16552.0,874610.06,20339.768837209303,332.0,1.0439882697947214,2.0
13536.0,1.0,7.0,8956.0,435572.96,62224.70857142857,177.0,0.4157303370786517,6.0
13538.0,43.0,7.0,1444.0,62195.79,8885.112857142858,25.0,11.333333333333334,3.0
13539.0,85.0,4.0,1768.0,97796.19,24449.0475,38.0,6.054054054054054,3.0
13544.0,39.0,2.0,4394.0,210634.65,105317.325,86.0,2.3372093023255816,2.0
13546.0,12.0,3.0,4416.0,213700.57,71233.52333333333,97.0,1.9381443298969072,0.0
13548.0,96.0,2.0,5719.0,300185.72,150092.86,124.0,1.1951219512195121,6.0
13549.0,25.0,8.0,2168.0,106548.15,13318.51875,52.0,4.254901960784314,1.0
13551.0,319.0,1.0,173.0,13323.57,13323.57,4.0,0.0,0.0
13552.0,66.0,16.0,6297.0,294454.3,18403.39375,118.0,2.075,2.0
13555.0,73.0,4.0,6649.0,321336.72000000003,80334.18000000001,136.0,0.9481481481481482,1.0
13557.0,28.0,2.0,1529.0,89538.92,44769.46,34.0,7.636363636363637,4.0
13558.0,5.0,4.0,7998.0,390719.66,97679.915,173.0,0.3620689655172414,6.0
13560.0,7.0,1.0,1508.0,92952.99,92952.99,33.0,0.0,4.0
13561.0,215.0,1.0,842.0,39817.450000000004,39817.450000000004,14.0,0.0,6.0
13562.0,81.0,3.0,4466.0,252750.2,84250.06666666667,82.0,2.0246913580246915,0.0
13563.0,84.0,2.0,2509.0,116149.94,58074.97,49.0,1.1666666666666667,4.0
13564.0,144.0,5.0,3360.0,156926.22,31385.244,85.0,2.6666666666666665,0.0
13565.0,19.0,2.0,2084.0,90023.13,45011.565,38.0,8.513513513513514,6.0
13566.0,40.0,2.0,8584.0,449343.66000000003,224671.83000000002,173.0,0.24,6.0
13568.0,173.0,1.0,2197.0,115558.2,115558.2,44.0,0.0,6.0
13569.0,17.0,2.0,4804.0,256877.09,128438.545,84.0,4.166666666666667,1.0
13570.0,243.0,1.0,1527.0,80085.72,80085.72,27.0,0.0,6.0
13571.0,12.0,12.0,17462.0,835955.39,69662.94916666667,334.0,0.7088235294117647,3.0
13572.0,205.0,1.0,1597.0,96604.87,96604.87,33.0,0.0,2.0
13573.0,50.0,2.0,1413.0,91930.29,45965.145,26.0,8.12,3.0
13575.0,23.0,5.0,2133.0,111408.33,22281.666,45.0,3.4,4.0
13576.0,10.0,20.0,6609.0,354629.35,17731.4675,129.0,2.813953488372093,2.0
13577.0,25.0,5.0,4331.0,232857.02,46571.403999999995,84.0,2.5714285714285716,3.0
13579.0,14.0,2.0,815.0,41689.81,20844.905,23.0,16.136363636363637,4.0
13581.0,309.0,1.0,496.0,27397.45,27397.45,10.0,0.0,3.0
13583.0,155.0,1.0,2728.0,117878.51,117878.51,53.0,0.0,3.0
13584.0,306.0,1.0,1291.0,50268.61,50268.61,23.0,0.0,6.0
13587.0,31.0,3.0,599.0,31245.760000000002,10415.253333333334,11.0,3.2,4.0
13588.0,15.0,13.0,8945.0,466352.11,35873.23923076923,178.0,1.3407821229050279,3.0
13589.0,14.0,2.0,1181.0,65864.05,32932.025,21.0,8.25,4.0
13590.0,11.0,7.0,4656.0,261061.41,37294.48714285714,89.0,3.3181818181818183,2.0
13591.0,64.0,3.0,3085.0,159948.29,53316.09666666667,58.0,3.543859649122807,3.0
13592.0,35.0,4.0,760.0,50524.659999999996,12631.164999999999,16.0,15.266666666666667,1.0
13593.0,108.0,6.0,6913.0,354954.52,59159.08666666667,128.0,1.78125,4.0
13594.0,52.0,1.0,1332.0,71873.94,71873.94,26.0,0.0,1.0
13596.0,5.0,2.0,9045.0,439180.02999999997,219590.01499999998,165.0,0.04242424242424243,6.0
13598.0,47.0,2.0,2008.0,104590.31,52295.155,41.0,0.0,6.0
13599.0,1.0,33.0,13159.0,697797.79,21145.387575757577,260.0,1.3878326996197718,2.0
13600.0,312.0,1.0,947.0,47495.56,47495.56,18.0,0.0,0.0
13601.0,45.0,2.0,5343.0,268860.19,134430.095,98.0,1.6938775510204083,1.0
13602.0,64.0,1.0,1039.0,55409.02,55409.02,23.0,0.0,3.0
13603.0,26.0,1.0,1005.0,48147.75,48147.75,27.0,0.0,6.0
13606.0,29.0,3.0,2416.0,125962.21,41987.403333333335,43.0,6.714285714285714,6.0
13607.0,40.0,1.0,5317.0,272516.01,272516.01,97.0,0.0,6.0
13610.0,12.0,9.0,11198.0,510006.26,56667.362222222226,225.0,1.2026431718061674,6.0
13611.0,89.0,4.0,3590.0,165316.25,41329.0625,76.0,3.6,6.0
13614.0,24.0,4.0,9819.0,505431.49,126357.8725,201.0,1.53,1.0
13615.0,312.0,2.0,1280.0,67267.89,33633.945,24.0,0.2608695652173913,1.0
13617.0,40.0,3.0,2384.0,124527.99,41509.33,44.0,3.255813953488372,6.0
13618.0,173.0,1.0,774.0,44228.09,44228.09,13.0,0.0,6.0
13621.0,116.0,1.0,853.0,52362.479999999996,52362.479999999996,19.0,0.0,0.0
13623.0,30.0,7.0,4072.0,211549.87,30221.41,86.0,3.1411764705882352,3.0
13626.0,252.0,1.0,999.0,51222.82,51222.82,19.0,0.0,4.0
13627.0,59.0,7.0,4784.0,261845.3,37406.47142857143,94.0,3.204301075268817,3.0
13629.0,23.0,11.0,3083.0,163224.69,14838.608181818183,59.0,5.431034482758621,2.0
13630.0,5.0,11.0,4394.0,263738.97000000003,23976.270000000004,80.0,3.5443037974683542,4.0
13631.0,99.0,12.0,629.0,28370.63,2364.2191666666668,12.0,15.272727272727273,1.0
13632.0,24.0,6.0,7242.0,380855.26,63475.87666666667,144.0,1.5,6.0
13634.0,33.0,5.0,9188.0,476900.72,95380.144,187.0,1.572192513368984,6.0
13635.0,67.0,1.0,3149.0,164872.65,164872.65,61.0,0.0,0.0
13636.0,36.0,6.0,3509.0,168588.29,28098.048333333336,64.0,3.9523809523809526,3.0
13637.0,52.0,3.0,4433.0,238942.9,79647.63333333333,101.0,1.74,2.0
13638.0,15.0,1.0,376.0,19847.23,19847.23,8.0,0.0,3.0
13639.0,74.0,1.0,1621.0,86734.67,86734.67,40.0,0.0,0.0
13642.0,215.0,1.0,3425.0,162514.45,162514.45,65.0,0.0,6.0
13643.0,31.0,3.0,1347.0,44532.34,14844.113333333333,28.0,5.703703703703703,1.0
13644.0,8.0,5.0,7560.0,353585.57,70717.114,148.0,0.6598639455782312,2.0
13645.0,120.0,1.0,209.0,5971.1,5971.1,5.0,0.0,3.0
13647.0,9.0,5.0,3846.0,187745.32,37549.064,80.0,2.848101265822785,3.0
13649.0,256.0,2.0,1086.0,56307.48,28153.74,23.0,5.0,2.0
13650.0,16.0,7.0,4729.0,216934.65,30990.664285714283,95.0,2.5876288659793816,0.0
13651.0,35.0,2.0,378.0,22077.86,11038.93,6.0,0.8,0.0
13652.0,45.0,3.0,3558.0,191070.64,63690.21333333334,63.0,5.209677419354839,0.0
13654.0,43.0,6.0,8679.0,405233.58999999997,67538.93166666666,166.0,1.393939393939394,6.0
13655.0,114.0,2.0,2907.0,146244.18,73122.09,56.0,2.309090909090909,2.0
13656.0,164.0,2.0,2470.0,123607.61,61803.805,49.0,3.6041666666666665,3.0
13657.0,10.0,2.0,807.0,33817.22,16908.61,16.0,12.733333333333333,6.0
13658.0,9.0,7.0,5587.0,266359.03,38051.29,111.0,1.7567567567567568,3.0
13659.0,197.0,3.0,5705.0,316431.23,105477.07666666666,108.0,1.1495327102803738,6.0
13662.0,85.0,7.0,2813.0,153387.92,21912.56,58.0,3.0526315789473686,2.0
13663.0,179.0,1.0,722.0,26632.350000000002,26632.350000000002,13.0,0.0,0.0
13666.0,60.0,3.0,698.0,35841.06,11947.019999999999,12.0,20.636363636363637,4.0
13667.0,149.0,1.0,4733.0,255394.62,255394.62,87.0,0.0,2.0
13668.0,2.0,29.0,25432.0,1266981.16,43689.00551724138,490.0,0.72,3.0
13669.0,50.0,2.0,364.0,14004.16,7002.08,9.0,12.375,3.0
13670.0,75.0,1.0,1401.0,70319.98,70319.98,25.0,0.0,6.0
13672.0,301.0,6.0,662.0,38168.5,6361.416666666667,16.0,2.1333333333333333,4.0
13673.0,18.0,2.0,3078.0,169359.89,84679.945,64.0,0.21875,0.0
13675.0,151.0,2.0,1537.0,66960.99,33480.495,25.0,5.541666666666667,0.0
13678.0,151.0,1.0,879.0,46851.619999999995,46851.619999999995,16.0,0.0,0.0
13680.0,1.0,5.0,11538.0,596223.43,119244.68600000002,211.0,1.572093023255814,3.0
13681.0,17.0,4.0,2914.0,143215.76,35803.94,57.0,2.4642857142857144,6.0
13682.0,187.0,1.0,178.0,8076.55,8076.55,3.0,0.0,6.0
13684.0,285.0,2.0,1436.0,58308.42,29154.21,31.0,0.0,6.0
13685.0,2.0,7.0,1764.0,86301.37,12328.767142857143,39.0,1.5263157894736843,0.0
13686.0,182.0,1.0,388.0,19808.019999999997,19808.019999999997,8.0,0.0,4.0
13689.0,63.0,1.0,263.0,17268.29,17268.29,6.0,0.0,4.0
13690.0,59.0,1.0,314.0,19887.06,19887.06,9.0,0.0,1.0
13692.0,24.0,5.0,2530.0,130092.94,26018.588,55.0,3.925925925925926,6.0
13693.0,325.0,2.0,263.0,13971.679999999998,6985.839999999999,4.0,0.0,1.0
13695.0,31.0,15.0,4387.0,192677.37,12845.158,90.0,2.561797752808989,4.0
13697.0,38.0,1.0,745.0,40682.59,40682.59,12.0,0.0,1.0
13699.0,155.0,1.0,874.0,40914.0,40914.0,14.0,0.0,3.0
13700.0,26.0,10.0,10371.0,509166.29,50916.629,193.0,1.5357142857142858,3.0
13703.0,318.0,1.0,45.0,112.94999999999999,112.94999999999999,1.0,3.428176407917004,1.0
13704.0,5.0,10.0,7158.0,311530.57,31153.057,130.0,0.6194029850746269,1.0
13705.0,7.0,3.0,1112.0,60918.86,20306.286666666667,28.0,13.555555555555555,0.0
13706.0,302.0,1.0,971.0,63182.83,63182.83,20.0,0.0,3.0
13707.0,267.0,2.0,2081.0,105357.99,52678.995,47.0,1.0212765957446808,4.0
13708.0,271.0,1.0,2187.0,99597.06,99597.06,51.0,0.0,6.0
13709.0,3.0,17.0,16949.0,869106.65,51123.9205882353,337.0,0.9043478260869565,4.0
13710.0,31.0,1.0,443.0,29630.399999999998,29630.399999999998,8.0,0.0,1.0
13711.0,218.0,2.0,626.0,32391.77,16195.885,13.0,0.0,3.0
13712.0,246.0,1.0,578.0,27602.84,27602.84,10.0,0.0,3.0
13715.0,281.0,8.0,5703.0,275050.62,34381.3275,107.0,0.8504672897196262,2.0
13716.0,269.0,1.0,1197.0,60193.68,60193.68,21.0,0.0,1.0
13717.0,32.0,7.0,5513.0,274317.85,39188.264285714286,102.0,2.607843137254902,0.0
13718.0,246.0,2.0,586.0,42717.420000000006,21358.710000000003,12.0,4.454545454545454,3.0
13719.0,15.0,5.0,3108.0,164200.62,32840.123999999996,59.0,3.711864406779661,3.0
13720.0,116.0,4.0,2121.0,116501.06999999999,29125.267499999998,43.0,3.2857142857142856,2.0
13721.0,36.0,1.0,1401.0,68856.3,68856.3,28.0,0.0,3.0
13722.0,120.0,4.0,4362.0,208459.65,52114.9125,84.0,1.9058823529411764,2.0
13723.0,217.0,1.0,236.0,10056.54,10056.54,6.0,0.0,4.0
13725.0,49.0,11.0,5460.0,294830.98,26802.81636363636,117.0,2.213675213675214,4.0
13726.0,38.0,2.0,2200.0,128819.66,64409.83,42.0,1.5121951219512195,2.0
13727.0,28.0,2.0,874.0,49977.009999999995,24988.504999999997,20.0,0.2631578947368421,6.0
13728.0,36.0,6.0,3242.0,163568.09,27261.34833333333,63.0,4.419354838709677,2.0
13730.0,135.0,2.0,2238.0,106281.28,53140.64,43.0,0.6190476190476191,4.0
13731.0,219.0,2.0,1977.0,108711.59,54355.795,38.0,0.7297297297297297,3.0
13732.0,28.0,1.0,1772.0,78771.63,78771.63,33.0,0.0,4.0
13735.0,24.0,8.0,10605.0,552795.72,69099.465,207.0,1.0144927536231885,1.0
13736.0,5.0,3.0,9332.0,475232.51,158410.83666666667,191.0,1.3212435233160622,6.0
13737.0,200.0,1.0,1497.0,90127.68,90127.68,30.0,0.0,0.0
13739.0,18.0,1.0,124.0,9664.279999999999,9664.279999999999,3.0,0.0,0.0
13740.0,240.0,1.0,1188.0,54784.46,54784.46,23.0,0.0,2.0
13741.0,71.0,4.0,1559.0,82674.37,20668.5925,35.0,4.294117647058823,3.0
13742.0,16.0,14.0,15904.0,857114.68,61222.47714285715,315.0,0.9440993788819876,6.0
13743.0,2.0,8.0,2144.0,99600.34,12450.0425,42.0,6.2682926829268295,4.0
13744.0,95.0,2.0,3436.0,171506.12,85753.06,72.0,2.7746478873239435,6.0
13745.0,151.0,2.0,1172.0,66271.73,33135.865,26.0,0.44,3.0
13747.0,373.0,1.0,49.0,1058.8899999999999,1058.8899999999999,1.0,3.428176407917004,2.0
13748.0,95.0,5.0,1392.0,67824.85,13564.970000000001,27.0,10.296296296296296,0.0
13750.0,53.0,5.0,1082.0,53741.81,10748.362,24.0,12.304347826086957,1.0
13751.0,288.0,1.0,420.0,10266.48,10266.48,9.0,0.0,3.0
13752.0,124.0,6.0,3374.0,178611.2,29768.533333333336,76.0,1.6266666666666667,6.0
13753.0,287.0,1.0,1789.0,89890.27,89890.27,35.0,0.0,4.0
13754.0,151.0,2.0,739.0,25047.75,12523.875,12.0,15.090909090909092,2.0
13755.0,3.0,10.0,17516.0,876902.87,87690.287,333.0,0.17543859649122806,0.0
13756.0,2.0,15.0,7696.0,396255.19,26417.012666666666,143.0,2.5704225352112675,2.0
13758.0,11.0,7.0,5655.0,330178.68,47168.38285714285,116.0,3.1206896551724137,6.0
13759.0,33.0,2.0,1316.0,82720.06,41360.03,25.0,1.5833333333333333,3.0
13760.0,54.0,2.0,2747.0,136472.08,68236.04,57.0,3.607142857142857,6.0
13761.0,50.0,2.0,3811.0,148649.36,74324.68,70.0,1.8695652173913044,3.0
13762.0,204.0,2.0,813.0,28794.02,14397.01,14.0,1.0769230769230769,3.0
13763.0,63.0,3.0,878.0,39190.3,13063.433333333334,17.0,6.75,4.0
13764.0,70.0,3.0,10656.0,553777.09,184592.3633333333,205.0,1.289855072463768,4.0
13767.0,2.0,52.0,19887.0,1019774.73,19611.052499999998,395.0,0.9321608040201005,0.0
13769.0,2.0,16.0,6984.0,354993.38,22187.08625,141.0,2.5704225352112675,0.0
13771.0,64.0,5.0,6851.0,322025.26,64405.052,118.0,1.5378151260504203,2.0
13772.0,33.0,3.0,9527.0,514539.88,171513.29333333333,175.0,1.1704545454545454,6.0
13774.0,81.0,1.0,1300.0,69742.26,69742.26,22.0,0.0,0.0
13777.0,0.0,41.0,10462.0,560752.2,13676.882926829267,214.0,1.7110091743119267,3.0
13778.0,103.0,1.0,474.0,26599.14,26599.14,9.0,0.0,6.0
13780.0,7.0,2.0,2535.0,128506.21,64253.105,57.0,2.9107142857142856,4.0
13781.0,250.0,1.0,754.0,34760.5,34760.5,17.0,0.0,6.0
13782.0,12.0,6.0,5703.0,311392.61,51898.76833333333,113.0,2.763157894736842,6.0
13784.0,9.0,11.0,1505.0,67842.05,6167.459090909091,31.0,10.766666666666667,3.0
13786.0,367.0,1.0,352.0,10319.4,10319.4,6.0,0.0,1.0
13787.0,75.0,2.0,1326.0,68335.72,34167.86,31.0,9.633333333333333,6.0
13790.0,4.0,1.0,2225.0,106682.19,106682.19,45.0,0.0,0.0
13791.0,43.0,3.0,883.0,51133.15,17044.383333333335,17.0,7.8125,3.0
13792.0,66.0,2.0,561.0,29615.07,14807.535,13.0,18.416666666666668,1.0
13798.0,1.0,63.0,22103.0,1123404.12,17831.81142857143,432.0,0.8470319634703196,4.0
13799.0,116.0,2.0,2000.0,105317.24,52658.62,39.0,4.684210526315789,0.0
13800.0,309.0,1.0,1495.0,79143.27,79143.27,33.0,0.0,3.0
13801.0,66.0,1.0,1088.0,53772.1,53772.1,23.0,0.0,1.0
13802.0,138.0,6.0,2991.0,153808.75,25634.791666666668,66.0,3.4153846153846152,2.0
13803.0,255.0,1.0,716.0,27285.64,27285.64,17.0,0.0,1.0
13804.0,30.0,7.0,7090.0,372805.36,53257.90857142857,136.0,1.9044117647058822,2.0
13805.0,52.0,2.0,613.0,32915.2,16457.6,13.0,6.416666666666667,1.0
13806.0,63.0,1.0,563.0,26983.07,26983.07,10.0,0.0,4.0
13807.0,367.0,1.0,364.0,17628.260000000002,17628.260000000002,7.0,0.0,1.0
13808.0,5.0,5.0,3946.0,202817.91,40563.582,74.0,1.2133333333333334,6.0
13809.0,305.0,1.0,761.0,49685.33,49685.33,12.0,0.0,0.0
13810.0,28.0,4.0,1663.0,98311.06999999999,24577.767499999998,36.0,0.8,4.0
13811.0,183.0,4.0,648.0,26795.27,6698.8175,14.0,4.3076923076923075,3.0
13812.0,42.0,3.0,1735.0,89337.48,29779.16,36.0,1.8,4.0
13813.0,39.0,5.0,3557.0,180522.66999999998,36104.534,71.0,1.3571428571428572,0.0
13814.0,56.0,3.0,3174.0,165658.06,55219.35333333333,58.0,1.4210526315789473,0.0
13815.0,22.0,5.0,9465.0,446880.67,89376.13399999999,175.0,1.6818181818181819,0.0
13816.0,23.0,4.0,1716.0,79378.07,19844.5175,33.0,1.28125,3.0
13817.0,29.0,2.0,1188.0,57923.44,28961.72,24.0,14.0,3.0
13819.0,301.0,3.0,1787.0,73834.92,24611.64,36.0,0.5142857142857142,0.0
13821.0,144.0,2.0,2952.0,156312.71,78156.355,59.0,2.0172413793103448,2.0
13822.0,5.0,2.0,5022.0,242136.12,121068.06,95.0,0.3684210526315789,6.0
13823.0,18.0,2.0,1932.0,104531.97,52265.985,40.0,1.8717948717948718,4.0
13824.0,32.0,5.0,2135.0,124295.67,24859.134,46.0,6.177777777777778,2.0
13826.0,158.0,2.0,675.0,44179.740000000005,22089.870000000003,12.0,1.6363636363636365,3.0
13827.0,57.0,3.0,4636.0,238833.1,79611.03333333334,93.0,0.9347826086956522,4.0
13828.0,22.0,1.0,864.0,34533.35,34533.35,15.0,0.0,3.0
13829.0,359.0,1.0,41.0,2914.2799999999997,2914.2799999999997,1.0,3.428176407917004,2.0
13831.0,16.0,6.0,3852.0,191040.64,31840.10666666667,74.0,4.835616438356165,0.0
13832.0,17.0,2.0,174.0,8204.41,4102.205,4.0,0.6666666666666666,6.0
13833.0,159.0,1.0,1174.0,55715.17,55715.17,28.0,0.0,6.0
13835.0,25.0,4.0,2790.0,136949.27,34237.3175,55.0,3.5185185185185186,6.0
13837.0,211.0,2.0,875.0,38753.73,19376.865,19.0,5.888888888888889,3.0
13838.0,5.0,4.0,8773.0,428648.25,107162.0625,172.0,2.1040462427745665,6.0
13841.0,252.0,1.0,19.0,506.92,506.92,1.0,3.428176407917004,4.0
13842.0,58.0,9.0,10878.0,542759.41,60306.601111111115,203.0,1.502439024390244,2.0
13844.0,11.0,1.0,1014.0,63041.19,63041.19,20.0,0.0,0.0
13845.0,64.0,1.0,513.0,41839.94,41839.94,9.0,0.0,3.0
13846.0,24.0,4.0,2789.0,122990.09999999999,30747.524999999998,57.0,5.894736842105263,1.0
13848.0,92.0,3.0,236.0,13417.849999999999,4472.616666666666,5.0,68.5,1.0
13849.0,51.0,2.0,4967.0,243185.77000000002,121592.88500000001,101.0,1.19,2.0
13850.0,88.0,2.0,4928.0,247584.74,123792.37,92.0,0.44086021505376344,1.0
13851.0,95.0,3.0,4232.0,218341.00999999998,72780.33666666666,81.0,2.4125,2.0
13853.0,8.0,2.0,1222.0,65606.03,32803.015,24.0,2.130434782608696,3.0
13854.0,8.0,29.0,5861.0,253673.37,8747.357586206896,114.0,3.15929203539823,3.0
13856.0,168.0,5.0,769.0,47689.35,9537.869999999999,17.0,2.1875,4.0
13858.0,57.0,1.0,371.0,23196.45,23196.45,11.0,0.0,3.0
13859.0,326.0,1.0,1410.0,49400.04,49400.04,28.0,0.0,0.0
13860.0,1.0,6.0,3372.0,162172.7,27028.783333333336,77.0,1.118421052631579,2.0
13862.0,18.0,10.0,6783.0,336679.0,33667.9,141.0,2.226950354609929,1.0
13863.0,245.0,2.0,1226.0,48756.11,24378.055,22.0,0.09523809523809523,2.0
13865.0,58.0,4.0,1531.0,81547.81,20386.9525,30.0,7.9655172413793105,2.0
13866.0,74.0,1.0,276.0,10527.880000000001,10527.880000000001,7.0,0.0,0.0
13867.0,31.0,3.0,2891.0,139072.99,46357.66333333333,61.0,3.1166666666666667,0.0
13868.0,7.0,2.0,1708.0,90739.53,45369.765,33.0,0.96875,1.0
13869.0,123.0,4.0,14723.0,718946.4,179736.6,298.0,0.7647058823529411,0.0
13870.0,2.0,10.0,6146.0,300938.88,30093.888,118.0,2.4358974358974357,4.0
13871.0,22.0,14.0,16203.0,818340.48,58452.89142857143,336.0,0.8486646884272997,3.0
13873.0,119.0,4.0,1266.0,58662.39,14665.5975,24.0,8.26086956521739,3.0
13874.0,358.0,1.0,903.0,55584.08,55584.08,18.0,0.0,3.0
13875.0,53.0,5.0,5258.0,281421.46,56284.292,103.0,2.407766990291262,4.0
13876.0,63.0,1.0,401.0,17837.239999999998,17837.239999999998,7.0,0.0,4.0
13877.0,86.0,1.0,276.0,14054.710000000001,14054.710000000001,3.0,0.0,2.0
13878.0,54.0,1.0,1944.0,82748.63,82748.63,36.0,0.0,6.0
13880.0,21.0,13.0,8639.0,435644.04,33511.08,164.0,2.1097560975609757,1.0
13881.0,3.0,22.0,9853.0,510590.15,23208.643181818185,180.0,1.7206703910614525,1.0
13882.0,2.0,6.0,3189.0,162768.22,27128.036666666667,64.0,0.9538461538461539,3.0
13883.0,1.0,9.0,7557.0,399928.78,44436.531111111115,154.0,2.1103896103896105,3.0
13884.0,7.0,6.0,2703.0,130655.64,21775.94,60.0,4.677966101694915,6.0
13885.0,189.0,2.0,1445.0,63574.229999999996,31787.114999999998,28.0,0.4074074074074074,0.0
13886.0,71.0,1.0,682.0,39543.89,39543.89,16.0,0.0,3.0
13887.0,204.0,1.0,1127.0,62596.5,62596.5,19.0,0.0,3.0
13888.0,119.0,2.0,2000.0,90626.95999999999,45313.479999999996,40.0,2.5384615384615383,3.0
13889.0,92.0,1.0,816.0,38831.38,38831.38,15.0,0.0,3.0
13890.0,1.0,14.0,5783.0,254055.55,18146.825,113.0,3.15929203539823,3.0
13892.0,26.0,4.0,1236.0,53196.35,13299.0875,27.0,8.461538461538462,3.0
13893.0,297.0,1.0,979.0,43280.9,43280.9,21.0,0.0,1.0
13894.0,22.0,5.0,1737.0,75607.71,15121.542000000001,30.0,9.931034482758621,2.0
13895.0,21.0,5.0,6057.0,304730.73,60946.14599999999,118.0,1.2118644067796611,1.0
13897.0,50.0,1.0,783.0,41090.14,41090.14,17.0,0.0,3.0
13898.0,325.0,1.0,717.0,45155.009999999995,45155.009999999995,12.0,0.0,1.0
13899.0,16.0,2.0,982.0,57759.43,28879.715,19.0,14.333333333333334,3.0
13900.0,183.0,3.0,2094.0,110742.95,36914.316666666666,43.0,1.880952380952381,1.0
13901.0,72.0,5.0,7410.0,371783.82,74356.764,148.0,1.662162162162162,0.0
13904.0,37.0,2.0,1440.0,61555.75,30777.875,26.0,10.28,4.0
13908.0,79.0,5.0,5858.0,285996.55,57199.31,126.0,1.576,2.0
13911.0,57.0,9.0,7118.0,365822.07,40646.89666666667,148.0,1.7074829931972788,4.0
13914.0,3.0,3.0,1818.0,72316.26,24105.42,34.0,1.0,0.0
13917.0,49.0,2.0,999.0,44052.69,22026.345,18.0,8.352941176470589,4.0
13918.0,49.0,2.0,1185.0,69213.93,34606.965,30.0,7.0344827586206895,4.0
13919.0,53.0,3.0,1573.0,79341.97,26447.323333333334,33.0,2.125,2.0
13922.0,351.0,1.0,273.0,10779.100000000002,10779.100000000002,7.0,0.0,3.0
13923.0,53.0,1.0,767.0,36782.8,36782.8,20.0,0.0,0.0
13924.0,1.0,11.0,7158.0,363661.13,33060.10272727273,134.0,0.5220588235294118,2.0
13925.0,36.0,6.0,2349.0,119489.96,19914.993333333336,45.0,2.227272727272727,3.0
13926.0,23.0,1.0,611.0,24980.62,24980.62,11.0,0.0,2.0
13927.0,74.0,1.0,1015.0,52464.01,52464.01,21.0,0.0,0.0
13928.0,10.0,4.0,1235.0,63786.41,15946.6025,27.0,4.730769230769231,1.0
13929.0,169.0,3.0,539.0,33356.68,11118.893333333333,10.0,17.444444444444443,3.0
13930.0,57.0,2.0,821.0,42805.64,21402.82,17.0,4.9375,1.0
13931.0,85.0,3.0,3097.0,142534.03,47511.34333333333,59.0,3.3620689655172415,0.0
13932.0,294.0,1.0,780.0,44071.04,44071.04,16.0,0.0,4.0
13933.0,109.0,2.0,1185.0,59252.62,29626.31,23.0,1.7727272727272727,3.0
13934.0,263.0,1.0,1745.0,75031.52,75031.52,31.0,0.0,0.0
13936.0,171.0,2.0,871.0,48915.19,24457.595,26.0,0.3076923076923077,0.0
13937.0,169.0,1.0,268.0,12191.849999999999,12191.849999999999,9.0,0.0,3.0
13938.0,35.0,1.0,413.0,20554.51,20554.51,7.0,0.0,4.0
13939.0,23.0,4.0,2129.0,113529.99,28382.4975,46.0,6.4,1.0
13940.0,17.0,4.0,2153.0,115853.81,28963.4525,49.0,2.6458333333333335,0.0
13941.0,21.0,7.0,2442.0,147083.94,21011.99142857143,47.0,7.630434782608695,1.0
13946.0,79.0,3.0,515.0,20913.84,6971.28,11.0,18.8,6.0
13947.0,65.0,1.0,263.0,12456.099999999999,12456.099999999999,5.0,0.0,2.0
13948.0,360.0,1.0,177.0,12115.97,12115.97,3.0,0.0,1.0
13949.0,2.0,6.0,7850.0,420987.36,70164.56,159.0,0.5786163522012578,2.0
13950.0,11.0,5.0,1548.0,85752.47,17150.494,36.0,6.714285714285714,1.0
13951.0,176.0,3.0,2223.0,97570.59,32523.53,39.0,3.1052631578947367,6.0
13952.0,211.0,3.0,6817.0,331565.59,110521.86333333334,138.0,0.19708029197080293,4.0
13953.0,7.0,7.0,986.0,54060.47,7722.924285714286,20.0,18.157894736842106,1.0
13954.0,1.0,3.0,1750.0,70317.8,23439.266666666666,30.0,2.3793103448275863,3.0
13955.0,154.0,2.0,1764.0,94362.56,47181.28,33.0,4.71875,4.0
13956.0,5.0,5.0,7506.0,386037.66,77207.53199999999,151.0,1.7615894039735098,6.0
13958.0,372.0,1.0,202.0,11635.04,11635.04,5.0,0.0,3.0
13959.0,79.0,3.0,4245.0,190554.5,63518.166666666664,91.0,3.10989010989011,2.0
13960.0,21.0,2.0,640.0,25854.46,12927.23,12.0,4.545454545454546,4.0
13962.0,21.0,2.0,421.0,13621.09,6810.545,11.0,22.4,4.0
13963.0,308.0,4.0,1874.0,88535.48,22133.87,35.0,1.7352941176470589,1.0
13967.0,145.0,1.0,102.0,6532.799999999999,6532.799999999999,2.0,0.0,6.0
13969.0,7.0,20.0,33795.0,1729114.47,86455.7235,614.0,0.5664556962025317,3.0
13971.0,8.0,11.0,7745.0,407200.68,37018.24363636364,157.0,1.7643312101910829,0.0
13972.0,70.0,2.0,847.0,40777.78,20388.89,15.0,9.357142857142858,6.0
13973.0,287.0,1.0,479.0,24702.37,24702.37,10.0,0.0,4.0
13974.0,49.0,1.0,1425.0,60929.79,60929.79,28.0,0.0,4.0
13975.0,31.0,7.0,17391.0,931116.3200000001,133016.61714285714,334.0,0.7227138643067846,1.0
13976.0,206.0,1.0,564.0,34299.26,34299.26,10.0,0.0,1.0
